size,treat,conf,var,Bias 1,SD 1,rootMSE 1,MAE 1,MedAE 1,Bias 2,SD 2,rootMSE 2,MAE 2,MedAE 2,Bias 3,SD 3,rootMSE 3,MAE 3,MedAE 3
200,0.75,2,Aggregated cali. with time,-0.009169854036258585,1.1057280794400284,1.1057661017978349,0.9003846558768221,0.7843023364392891,-0.006312330597625149,1.3010040423212146,1.3010193556030265,1.0534351951435041,0.9049911634749104,0.027610171743272627,0.5504788451304304,0.5511708269854505,0.42119646258261445,0.32666463560151615
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,0.75,2,Naive miss.,-0.669279766398077,0.9529817459048131,1.1645211950572862,0.9580594306105854,0.8672316847968133,0.6513829473878898,1.1071378279649315,1.2845442437917973,1.0440888129489356,0.9133068899432408,0.7905104862673169,0.38117333628672023,0.8776103584134243,0.7960717837242418,0.7856985850854323
200,0.75,2,IPW miss.,-0.25430351559261055,1.3210645817301472,1.3453185151274065,0.983965540580863,0.8530578336798698,0.2149064362607236,1.5919096783232258,1.6063502732235708,1.2026589058453099,1.0202168487662087,0.13498588710545034,0.7203078648725948,0.7328469212018031,0.5043045851726139,0.41609569369135513
200,0.75,2,Aggregated cali. miss.,-0.27055151787168086,1.2482412891240722,1.2772252893271399,0.9717619509210847,0.8640393242907649,0.24016780659556503,1.48654647724651,1.505822368122792,1.1669047077476786,0.9996993515132346,0.1362589506927594,0.6879782705501738,0.7013420010188325,0.4937658613326906,0.4081846000735312
200,0.75,2,Calibration by time miss.,-0.31153692100383523,1.1168659184405663,1.1595019331258742,0.9411664917571927,0.8635259891555407,0.2834532230475535,1.282751749721159,1.3136962286117522,1.079404455891095,0.9699905988063642,0.16808515473783014,0.5624731297168767,0.587050799247168,0.45342882868997564,0.38164304907576163
200,0.75,2,Aggregated cali. with time miss.,-0.2750112514070935,1.2234436684457413,1.2539719288167772,0.9694579690666552,0.8591760033936993,0.23856568660525213,1.497447783969072,1.5163322368594954,1.178893691515191,1.0253490968600962,0.14449751085610307,0.6823490260811685,0.697480984713941,0.49352623672615414,0.4132956212580954
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.25,1,Naive,-0.27909946435752886,0.3584447761099977,0.4542897407219383,0.37300898438150865,0.3281441539760763,0.25668092635385964,0.8085484574850136,0.8483134479985982,0.6752729297727642,0.5627799057411083,0.2227219100074267,0.3714638792140337,0.43311714669139395,0.3479081270006437,0.294379991225717
500,0.25,1,IPW,-0.012233148725016463,0.3708523298904664,0.3710540398822194,0.29413823822570373,0.2567003736674849,-0.021875146245500687,0.8243961024789515,0.8246862772022752,0.6544673138814598,0.5385645516918398,-0.00220714306726455,0.37780208065569043,0.37780852773367646,0.30253471725298964,0.25591463917910673
500,0.25,1,Aggregated cali.,-0.012327536474401768,0.37038376953687746,0.3705888623419145,0.2939535532669989,0.2586110850747474,-0.021099855412798796,0.8251477938736841,0.8254175220051055,0.6548023400675859,0.5405887548838875,-0.0021822435919456318,0.3774178656195403,0.37742417447204407,0.3021235109368569,0.25610951887947575
500,0.25,1,Calibration by time,-0.012679310376100261,0.3708568012229249,0.371073485882397,0.29407190888241397,0.25896406437389885,-0.01769596955946806,0.821553836246216,0.8217443965063127,0.6512191373412256,0.5529036369366134,-0.003993860394018167,0.3774688489632011,0.3774899771629054,0.30232516637989354,0.2531819446554593
500,0.25,1,Aggregated cali. with time,-0.012477504027359032,0.3708058033419213,0.37101567608229225,0.2940700869945769,0.2584396472177417,-0.023007880870295594,0.8244052459546912,0.8247262407246156,0.654912326815065,0.5491513603220741,-0.001053138294378364,0.3762036780809042,0.37620515214689404,0.3010578368125975,0.24997741992061218
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.25,1,Naive miss.,-0.27909946435752886,0.3584447761099977,0.4542897407219383,0.37300898438150865,0.3281441539760763,0.25668092635385964,0.8085484574850136,0.8483134479985982,0.6752729297727642,0.5627799057411083,0.2227219100074267,0.3714638792140337,0.43311714669139395,0.3479081270006437,0.294379991225717
500,0.25,1,IPW miss.,-0.13658298361811205,0.3699455696048363,0.39435344030992336,0.3188298478062067,0.265264902462782,0.10027522055173055,0.8262873287493636,0.8323496077421176,0.6620893562682468,0.5766748486640743,0.051996639407023704,0.3786691762882369,0.38222244253894333,0.3075871690729884,0.2651383800323759
500,0.25,1,Aggregated cali. miss.,-0.13659600487277146,0.36992979577751256,0.39434315304211176,0.3189207119367583,0.2675845463092372,0.10068478047993601,0.826139973267095,0.832252774372095,0.6626519291016072,0.5713460435751117,0.05216878475114495,0.37787676839254425,0.3814609209253339,0.30700020316211807,0.26386622435807916
500,0.25,1,Calibration by time miss.,-0.13769193301959604,0.36982208338212086,0.39462316426657634,0.3190297940525499,0.26596897209807224,0.1045102035748755,0.8229086698848269,0.829518572198885,0.6609185359032049,0.5617255582004783,0.05100686522616282,0.37824893720381,0.3816725806185345,0.30776885229192813,0.26656574697997226
500,0.25,1,Aggregated cali. with time miss.,-0.13684016201213467,0.3699006419934136,0.39440044990675,0.31886219078806016,0.2667609498140209,0.09943224501016079,0.8261869421076087,0.8321488055972212,0.6631873401520916,0.5706024871923145,0.05302016306521118,0.377652793269551,0.3813564867099493,0.3068783842594337,0.26247797270505413
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.25,1.5,Naive,-0.42920592604779984,0.3571742906201718,0.558382665234669,0.4678831658190284,0.43495327094222347,0.42860069722631344,0.8115360351811378,0.9177632015179095,0.7267931746168644,0.6180437739270217,0.48175628784364166,0.42824843202057744,0.6445819113231218,0.5462413291960133,0.4882584260113627
500,0.25,1.5,IPW,0.03399837910922088,0.37130332622897555,0.3728566076265182,0.2902784764232675,0.23952411266591866,-0.06516906359287855,0.8635022579891305,0.865957941474007,0.6908293534433048,0.5831517147262302,0.02352218828754049,0.45807698350803217,0.45868051643998625,0.3594278995865216,0.29512021739107563
500,0.25,1.5,Aggregated cali.,0.03377583305280041,0.3700195750187934,0.37155792656798364,0.2891744547725097,0.24042651370899648,-0.06071114506055597,0.8628440877005203,0.8649773192484917,0.6910419984694254,0.5891465332214176,0.02309307712305264,0.45588318135203076,0.4564677044990805,0.35788128307690625,0.29798146532650827
500,0.25,1.5,Calibration by time,0.03295409681290096,0.37092169525661256,0.3723827016777141,0.289572129416885,0.23624924912022038,-0.05972987812752972,0.8528228023064076,0.8549119197173961,0.6817690339373567,0.60587417085741,0.023425129068653572,0.4560910447451238,0.45669221338728955,0.35488177795164133,0.30079616601353054
500,0.25,1.5,Aggregated cali. with time,0.033549071335869485,0.37127418079885527,0.3727868794839222,0.29020062886254805,0.24017611753497192,-0.06442460480600776,0.860993418440146,0.8634003684859409,0.6898797514583721,0.5921580519804168,0.025410545894842596,0.4531428736977098,0.4538547783440122,0.3549218764743457,0.29196302565645516
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.25,1.5,Naive miss.,-0.42920592604779984,0.3571742906201718,0.558382665234669,0.4678831658190284,0.43495327094222347,0.42860069722631344,0.8115360351811378,0.9177632015179095,0.7267931746168644,0.6180437739270217,0.48175628784364166,0.42824843202057744,0.6445819113231218,0.5462413291960133,0.4882584260113627
500,0.25,1.5,IPW miss.,-0.15598808787891016,0.37263486249004807,0.40396661285692365,0.3166124310818689,0.2475822781462398,0.1280597647345667,0.8765769899298527,0.8858817768858064,0.7113163504572373,0.5822640555029599,0.10560110241164589,0.48325995244501685,0.4946632940371813,0.38875720386817536,0.314456387138768
500,0.25,1.5,Aggregated cali. miss.,-0.15632056270808903,0.37225615831487097,0.40374591729046605,0.3162458846588935,0.25084613731809213,0.13421927276560375,0.8740165210204188,0.8842622304488436,0.7096370212096429,0.5909444105389565,0.10509773263059019,0.4794135059717462,0.4907981694263056,0.38632799094463366,0.3094653029600516
500,0.25,1.5,Calibration by time miss.,-0.16614710684598322,0.3703874165505685,0.4059454390091049,0.3185733631454208,0.2517083892700498,0.155436176419407,0.8573176755735096,0.871294440353346,0.699024943656948,0.5851907807711911,0.10859348527058632,0.468527955284331,0.480948011666676,0.3781569909758358,0.31157190138508306
500,0.25,1.5,Aggregated cali. with time miss.,-0.15695387514915637,0.372355250953739,0.4040828526888501,0.31636576206156247,0.24873823087558833,0.13078601180172367,0.8730096089790786,0.8827518101101829,0.7091278724334078,0.5883502423943425,0.10706735734350348,0.4779561592899773,0.48980149980553106,0.3847165756856889,0.3072588233913591
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.25,2,Naive,-0.7016514589921741,0.3457761261918598,0.7822249672249637,0.7088308321871692,0.6976247377152305,0.7421433035766727,0.8723161533988207,1.145300028169131,0.9095265011531476,0.723991200768507,0.7972735901382815,0.4335891597817332,0.9075487518652724,0.8109273740419772,0.8203025384682019
500,0.25,2,IPW,-0.010742405263940213,0.38111438667467873,0.3812657537745441,0.30205214820371445,0.25558584530273976,0.0038223670202350846,1.0306476125884398,1.0306547005781752,0.8220004671843222,0.7004341626223463,0.033518854935686626,0.5912007858839758,0.5921502198479962,0.4577545559824074,0.3772841173210477
500,0.25,2,Aggregated cali.,-0.012039101204422309,0.37933113279708425,0.3795221314586667,0.30073938611221446,0.24924862313852714,0.010946484958389568,1.0232284082088912,1.0232869592145917,0.8166321358227406,0.6998184638796077,0.03509175117500929,0.5857917784217322,0.5868419196572656,0.4556289771492054,0.3793343403676035
500,0.25,2,Calibration by time,-0.013821919253089732,0.3767884881311737,0.37704192106450785,0.2999229574060705,0.25305739985400066,-4.162410332497757e-4,0.9883681395354605,0.9883682271832626,0.7952192411670546,0.6889203815633849,0.050886677303047634,0.5446472062036248,0.5470192255783688,0.4344816618444764,0.35753594080675555
500,0.25,2,Aggregated cali. with time,-0.012072149800275156,0.38113498592516043,0.38132612590402526,0.3021440316039358,0.25561326643021687,0.005957145235242045,1.0239019664827391,1.023919295914758,0.8191416916211846,0.6850397403608532,0.04254370974290378,0.5762300180884343,0.5777984086036286,0.4514555037494444,0.374886269935788
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.25,2,Naive miss.,-0.7016514589921741,0.3457761261918598,0.7822249672249637,0.7088308321871692,0.6976247377152305,0.7421433035766727,0.8723161533988207,1.145300028169131,0.9095265011531476,0.723991200768507,0.7972735901382815,0.4335891597817332,0.9075487518652724,0.8109273740419772,0.8203025384682019
500,0.25,2,IPW miss.,-0.2747413075718015,0.40585459657090883,0.49010278477478414,0.39972044710792787,0.3453593820352765,0.254676283085673,1.1774968204197118,1.2047235248242083,0.9026977502368717,0.6880337023504199,0.14837358624002084,0.7313942028496333,0.74629230269096,0.5260123331934295,0.4257532963577866
500,0.25,2,Aggregated cali. miss.,-0.27632343394212455,0.40299217923761016,0.4886280146207806,0.39789529265192775,0.3430700677460621,0.27424275932244235,1.0897225980905465,1.1237012200002268,0.872505286849175,0.6902954766183131,0.1504584805304794,0.7081126126227134,0.7239207322068526,0.5198815577373157,0.42415650737972865
500,0.25,2,Calibration by time miss.,-0.29603865633688997,0.3903040163605186,0.48987356657907477,0.39750290761016305,0.3462199733480418,0.28297501434628813,1.0213658937566428,1.0598410954825197,0.8351425727918442,0.6666386672352651,0.1964095661497387,0.5792625631682976,0.6116549965163651,0.4803353880518892,0.4060376261219505
500,0.25,2,Aggregated cali. with time miss.,-0.2769214837441041,0.40376691308108237,0.48960517588978003,0.39920761272919864,0.3461887329714983,0.27184013734118917,1.1443288974341674,1.1761741732297024,0.8891818620032749,0.694914498877754,0.16125063352725677,0.6945811927211458,0.7130531537654616,0.5146540736666508,0.4311505852144124
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.5,1,Naive,-0.2693007899201234,0.42888826050760254,0.5064267523076161,0.4042260235459809,0.35950847668432573,0.2503666042955386,0.6742863272765399,0.7192673270061445,0.5797484629707983,0.5139844057324123,0.24394174832046067,0.2555747973078564,0.35330730758448076,0.2870688711971118,0.25068398352344357
500,0.5,1,IPW,-0.007836529503975953,0.4438579788795194,0.44392715236813185,0.355524573198134,0.29554582645270244,-0.00832668914378143,0.6916848998022519,0.6917350174499975,0.556586215051088,0.477773608176459,0.007303990907237434,0.2619494939090753,0.2620513034548649,0.20928537528060834,0.17496425879472044
500,0.5,1,Aggregated cali.,-0.00837938333059185,0.44267394893628154,0.44275324858417764,0.3544306187083567,0.2934208316435374,-0.007024747048098412,0.6908680867021469,0.6909037995948314,0.5559498041067329,0.47800265256453356,0.007294789368494925,0.26179685869631,0.26189847112036835,0.20918209569378401,0.17460854901869105
500,0.5,1,Calibration by time,-0.008482173669932536,0.443512557809495,0.4435936611414635,0.3556207498766786,0.2946936047362101,-0.013512377411109,0.6877906132101668,0.6879233329109556,0.5522026710508064,0.478780932089911,0.0108774513556531,0.2617849334219173,0.2620108209878215,0.20961136665081154,0.17764179453484918
500,0.5,1,Aggregated cali. with time,-0.008260942568881546,0.4438103796710608,0.4438872562666082,0.3555541127905324,0.2954292587020859,-0.008666343794945242,0.6913664619671349,0.6914207765519677,0.5562359177860052,0.47769740732538013,0.007930736755822121,0.26097622830510175,0.26109670301604104,0.20848115688821195,0.17501373519342933
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.5,1,Naive miss.,-0.2693007899201234,0.42888826050760254,0.5064267523076161,0.4042260235459809,0.35950847668432573,0.2503666042955386,0.6742863272765399,0.7192673270061445,0.5797484629707983,0.5139844057324123,0.24394174832046067,0.2555747973078564,0.35330730758448076,0.2870688711971118,0.25068398352344357
500,0.5,1,IPW miss.,-0.13434923199908155,0.4447063116318996,0.46455722978336184,0.36874892942644394,0.317900497074433,0.11908958974471506,0.6947567670699373,0.7048895628217484,0.5651346001174079,0.4663706090678459,0.05981984650852379,0.26580972120195717,0.2724577433690692,0.2165613557452538,0.1814687344074808
500,0.5,1,Aggregated cali. miss.,-0.13458303173031538,0.4442320654848237,0.46417100344015,0.36869685797902113,0.3185437936334168,0.11884673352905484,0.6945236596662419,0.7046188046786119,0.5651947402528257,0.46783962107040544,0.06034417571593931,0.26501141323621447,0.2717949018806125,0.2161401326353872,0.17991963963250734
500,0.5,1,Calibration by time miss.,-0.1358307761459372,0.44457329350317387,0.46486063830428453,0.3692341385682671,0.3150515237584983,0.1163693654224014,0.6916239285674489,0.7013454838921286,0.5596789933004982,0.471678948649108,0.0643451174437435,0.2666297606894038,0.27428401962954,0.21811403139399327,0.18135181069062134
500,0.5,1,Aggregated cali. with time miss.,-0.13462392380252197,0.4446265636936265,0.46456041803191733,0.3687062264365435,0.31754797066385976,0.11860298429394245,0.6940371910516714,0.7040982107961384,0.5643527343044509,0.4652348283211163,0.06056717512480825,0.2646073128024599,0.27145057135901934,0.21603431513429777,0.18032236594022355
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.5,1.5,Naive,-0.4860458540714774,0.4275091992881158,0.647305714277294,0.5384017184275622,0.5218659751237524,0.48377760502971867,0.6738843327533338,0.8295546184903658,0.676468398034991,0.6247997618755856,0.4817650035143184,0.2908423810701032,0.5627493307305468,0.49271796191471207,0.48563028709016876
500,0.5,1.5,IPW,-0.033375829890047726,0.453312699143783,0.45453971138490346,0.3666195465988561,0.3090537238027693,0.02463065491754879,0.7286496361225039,0.7290658141643487,0.5857145072572666,0.496320457635552,0.0025154241403377853,0.3164387694469139,0.3164487670503441,0.2525350628349488,0.20933257590595455
500,0.5,1.5,Aggregated cali.,-0.03384156494026058,0.45254945533809887,0.4538130243221494,0.3661272509872584,0.310462546563933,0.027296851071229256,0.7281546593844019,0.7286661279774291,0.5855636808602056,0.4988395805612109,0.002558855650653502,0.31530463861159275,0.31531502164062525,0.2518511343436742,0.20841486778289142
500,0.5,1.5,Calibration by time,-0.03419107103042052,0.45056718594500833,0.4518626100803329,0.36385486985276855,0.3088858043631575,0.02205198511822548,0.7274933555185543,0.7278275017964766,0.5827042790277703,0.495412144203383,0.006310638000113666,0.31483495516904664,0.3148981948952138,0.2527632338424022,0.21386515980184995
500,0.5,1.5,Aggregated cali. with time,-0.033916348721760414,0.4532286279011363,0.45449588321541784,0.36663508293409247,0.30950104316283245,0.02489078562524938,0.7281159520842213,0.7285412760362684,0.5865507295723148,0.5078470708390697,0.0041594049917845766,0.3129104199417042,0.31293806345342423,0.24992390133682177,0.2079148797535344
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.5,1.5,Naive miss.,-0.4860458540714774,0.4275091992881158,0.647305714277294,0.5384017184275622,0.5218659751237524,0.48377760502971867,0.6738843327533338,0.8295546184903658,0.676468398034991,0.6247997618755856,0.4817650035143184,0.2908423810701032,0.5627493307305468,0.49271796191471207,0.48563028709016876
500,0.5,1.5,IPW miss.,-0.21675212258816146,0.4588296292442113,0.5074505998802777,0.4157471839947586,0.36516547942731137,0.19851112496934942,0.7443137590123192,0.7703308630657644,0.619695247551977,0.524142845496633,0.08251910690849185,0.3357503421015418,0.34574223812875027,0.2722349427133686,0.22446281168756177
500,0.5,1.5,Aggregated cali. miss.,-0.21786449824143972,0.45787874244098187,0.5070679267843011,0.41542339190432637,0.3658491344597792,0.2064315330541353,0.7396965392476086,0.7679615537342801,0.6174624790894103,0.5174846548223435,0.08262005418540586,0.3312674242385838,0.34141496703464136,0.2690675532262328,0.22119565366903182
500,0.5,1.5,Calibration by time miss.,-0.22672043124114793,0.4527176371115759,0.5063155270126135,0.41436260966459376,0.36012144886830555,0.22366613160865256,0.7285185134122049,0.7620798926707804,0.6136850384931848,0.5198899954357361,0.0931460088539251,0.3230445787167146,0.3362052629029996,0.268959387952807,0.23071592528176632
500,0.5,1.5,Aggregated cali. with time miss.,-0.21747631518198318,0.458740022799706,0.5076793832562123,0.41566819914322106,0.36316600160377277,0.20144047512630348,0.7415868378515776,0.7684590445129871,0.6177175461831733,0.51324634227917,0.08598847647233221,0.32918852750273653,0.34023389708471546,0.2684270205749099,0.22611740228117005
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.5,2,Naive,-0.6881560774245372,0.4383959057779359,0.8159348975863102,0.7062266882646969,0.6577161956330215,0.6769270816710522,0.6740302068688603,0.9552732560222578,0.7718878931554797,0.677024360647009,0.8227286239278699,0.31196784012026163,0.8798899487433344,0.8227779712003924,0.8290917026331053
500,0.5,2,IPW,-0.005693798653197746,0.4845291613855218,0.48456261471151507,0.37808273682699006,0.3074188999352714,-0.003681525831205512,0.7851225879915834,0.7851312194831177,0.622867186984378,0.5243368263078261,0.044229456295068914,0.41766430082355593,0.4199996583172268,0.33498990116253147,0.2907352032934496
500,0.5,2,Aggregated cali.,-0.00790800979463313,0.4811670678045316,0.4812320477259622,0.375771183161048,0.30982402391736485,0.0015079977609149253,0.7810921463750137,0.7810936020644215,0.6200935426822938,0.523995935642311,0.04538361931738999,0.4142284508552086,0.4167071902430431,0.33289561315912736,0.2873345141903334
500,0.5,2,Calibration by time,-0.005001724904062144,0.4788816075412937,0.47890772732683023,0.3749902284887167,0.29767258135917274,-0.006342054114598206,0.7523552966074382,0.7523820266218876,0.5982240219097823,0.5039629180590461,0.04683094107542818,0.4019713311487355,0.40469011367649765,0.3226717549198772,0.2734972148072783
500,0.5,2,Aggregated cali. with time,-0.00806704941457781,0.4836186085032239,0.48368588544307534,0.37753218353730916,0.3098316195160322,-0.004135593676930505,0.7806071243010133,0.7806180792452595,0.6199516278662739,0.5252285830401973,0.05011939077893102,0.4073657603751545,0.4104373472992912,0.32793781260476096,0.28441758948105367
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.5,2,Naive miss.,-0.6881560774245372,0.4383959057779359,0.8159348975863102,0.7062266882646969,0.6577161956330215,0.6769270816710522,0.6740302068688603,0.9552732560222578,0.7718878931554797,0.677024360647009,0.8227286239278699,0.31196784012026163,0.8798899487433344,0.8227779712003924,0.8290917026331053
500,0.5,2,IPW miss.,-0.2716532258518072,0.5126905293566397,0.5802129385042051,0.45725366416209845,0.39716243895723125,0.22941073369357845,0.894400622401034,0.923353539054886,0.6891456489751727,0.5450429859767012,0.1785048089428023,0.45016999583349554,0.4842695447418057,0.3908995474609384,0.34080154077575275
500,0.5,2,Aggregated cali. miss.,-0.2750416115604537,0.5064049242122698,0.5762758327018462,0.45599817825174477,0.39343619539842933,0.25020302442343745,0.834446375379085,0.8711499909969167,0.6728615599549923,0.5274525089747724,0.17665404054531741,0.44804659918318457,0.4816143738309768,0.38868983712973637,0.3366678547060997
500,0.5,2,Calibration by time miss.,-0.29321239251258646,0.4843016341890508,0.5661462531900572,0.45046779792524216,0.38294049791572604,0.2849284962323857,0.7659185556205039,0.8171997808425108,0.6386830025779848,0.5364587900953417,0.1820685200566028,0.44866242721012656,0.4841971908073029,0.3824702685683792,0.32452484866280673
500,0.5,2,Aggregated cali. with time miss.,-0.27660164597881476,0.5029634523318478,0.5740040983649511,0.45499169934389616,0.3967550327292102,0.23551662152979347,0.8952186640639995,0.9256805796306521,0.6819323116661051,0.5353076406624431,0.184841666737396,0.4392389189435232,0.47654723761336976,0.3841945173710115,0.3352478346542527
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.75,1,Naive,-0.27960114308854145,0.6217237775379154,0.6817017344648864,0.5462010441789741,0.4661005766312343,0.28546941472442633,0.7118947232242432,0.7669986204013853,0.6260714765318143,0.541858462277049,0.2407223384520072,0.20539986554107553,0.3164432792683305,0.26171834242576275,0.23835868823264117
500,0.75,1,IPW,-0.016888076290157983,0.6482460046252142,0.6484659510208192,0.5217019150324365,0.4404052287392304,0.02346034284893328,0.735446343693552,0.7358204347113525,0.5957755100351754,0.5158367798128962,0.0014794656627574732,0.2116459289802603,0.21165109986145753,0.16756467772029926,0.13737300427328591
500,0.75,1,Aggregated cali.,-0.016604569001273717,0.6472791923687893,0.6474921347671415,0.5210703100743619,0.43799336332175187,0.023594650893571156,0.7345443679009351,0.7349232177348691,0.5956737957744774,0.5285800902248425,0.0014086416576266636,0.21144910983537346,0.2114538018610482,0.16742835983039167,0.13655530959883455
500,0.75,1,Calibration by time,-0.017611211578682173,0.6493398487154985,0.6495786279605693,0.5220780716448237,0.44537822455180276,0.024924113260695435,0.7342521715287899,0.734675072951693,0.5931699259096669,0.516136427525034,0.0012859630627883867,0.21157136751335484,0.21157527561714273,0.1672156248361686,0.13668610082471688
500,0.75,1,Aggregated cali. with time,-0.017447034787565485,0.6483899085347304,0.6486246006069726,0.5219152078913345,0.4398190465304026,0.023794035641238054,0.7351813860615731,0.735566330485234,0.5950413788862031,0.51866657839523,0.0016168949136456945,0.21076800115574018,0.2107742030238707,0.16683785219318562,0.13606955456125092
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.75,1,Naive miss.,-0.27960114308854145,0.6217237775379154,0.6817017344648864,0.5462010441789741,0.4661005766312343,0.28546941472442633,0.7118947232242432,0.7669986204013853,0.6260714765318143,0.541858462277049,0.2407223384520072,0.20539986554107553,0.3164432792683305,0.26171834242576275,0.23835868823264117
500,0.75,1,IPW miss.,-0.13974020679171417,0.6477548251120185,0.6626565014018143,0.5298660531803715,0.45880522549414593,0.14776450312803124,0.7346218506598647,0.7493354468137741,0.6051700020096141,0.5334963047435188,0.053943058799448274,0.21364467155309735,0.22034949347722943,0.17413193210616618,0.13993918564906505
500,0.75,1,Aggregated cali. miss.,-0.13956254858142358,0.6473300877474749,0.6622038564291934,0.5295660062509875,0.46407513900809505,0.14808710165317152,0.733383581518081,0.7481853161592552,0.6040859894499766,0.5297134563941115,0.054003125836052046,0.2130679539396359,0.21980511958570773,0.17365903466926033,0.14273531447966015
500,0.75,1,Calibration by time miss.,-0.14115960315450593,0.6488566646982316,0.6640338883566492,0.5299570097274902,0.45563728766506273,0.15041427565471377,0.7363539172635276,0.7515594093550252,0.6045106392822213,0.5213944481941932,0.05572750147724914,0.21218477706527172,0.21938079687870557,0.1741207153794253,0.1396410774144281
500,0.75,1,Aggregated cali. with time miss.,-0.14031925414423085,0.647359904483936,0.6623928887126159,0.5296888853238763,0.4623133396524679,0.1479905378096582,0.7342741680566001,0.7490392200388468,0.6045224442225148,0.5282399313630548,0.05421118956892057,0.21312728011994922,0.2199138254085103,0.1738550509498821,0.14399610391730322
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.75,1.5,Naive,-0.4738851474318153,0.59083509240196,0.7573989961507118,0.6077457262977602,0.5039269572260565,0.497811939503892,0.7241704735583432,0.8787716437655131,0.7081723522115956,0.627914869849012,0.4732300299120378,0.23792657309013732,0.5296751036182129,0.4766260687244192,0.46862968693851625
500,0.75,1.5,IPW,-0.02098707467166605,0.6273259936578197,0.6276769548279154,0.489687456763028,0.4200117983406386,0.03673879543244851,0.7655242456150885,0.7664053168620228,0.6110735994998389,0.5212255234195844,-3.5257981479253075e-4,0.25991300134429124,0.25991324048675035,0.2075367064358188,0.1768908607016284
500,0.75,1.5,Aggregated cali.,-0.022936351271681588,0.6262059474679202,0.626625857153895,0.4886882782076668,0.4180820751542811,0.03945794862860108,0.7643759773014731,0.7653937316084837,0.6100973904235312,0.5240024023366012,-2.2173676567494027e-4,0.2596037746992618,0.2596038693958515,0.2073785926495731,0.17686187250459917
500,0.75,1.5,Calibration by time,-0.021661770082204157,0.6261151162635199,0.6264897214613941,0.48863791705660753,0.4103610172117911,0.04361552714697936,0.7584634587339312,0.7597164816186014,0.6035666080955208,0.5041657926673717,-0.004319249242148437,0.25986362868220514,0.259899521788515,0.20852328120658575,0.17714026275415073
500,0.75,1.5,Aggregated cali. with time,-0.023078172625943694,0.6269204551233313,0.6273450877338546,0.48968695214946595,0.4180264016113213,0.038527928751140195,0.7653431352316017,0.7663122835632943,0.6117088010373937,0.5211772619407302,5.567547809612883e-4,0.25903656390108165,0.2590371622249697,0.20712203058858195,0.17548206416422962
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.75,1.5,Naive miss.,-0.4738851474318153,0.59083509240196,0.7573989961507118,0.6077457262977602,0.5039269572260565,0.497811939503892,0.7241704735583432,0.8787716437655131,0.7081723522115956,0.627914869849012,0.4732300299120378,0.23792657309013732,0.5296751036182129,0.4766260687244192,0.46862968693851625
500,0.75,1.5,IPW miss.,-0.21450377736762505,0.6321628395822319,0.6675640240858177,0.5219007127766142,0.41899543142786655,0.23008923330405917,0.7795971595370631,0.8128424118122201,0.6454165061342129,0.5532116925640764,0.07088795828456007,0.28183462975507206,0.2906129060433003,0.23295720636357756,0.1993505329877594
500,0.75,1.5,Aggregated cali. miss.,-0.21660583013068901,0.6314344851443159,0.6675534395657565,0.5214654381867349,0.426189357394847,0.23564535490676075,0.7766653838880357,0.8116266702241143,0.6453386464352847,0.556848734743594,0.07105573463963788,0.2789754359530114,0.2878822872118939,0.23113599380062588,0.19883196250597335
